date,concentration,day,month,year,day_of_week,timestamp,month_sin,month_cos,years_since_start,season
2022-06-29,0.047532983914693655,29,6,2022,2,1656460800.0,1.2246467991473532e-16,-1.0,4,3
2022-06-30,0.03325501536237123,30,6,2022,3,1656547200.0,1.2246467991473532e-16,-1.0,4,3
2022-07-01,0.047532983914693655,1,7,2022,4,1656633600.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-02,0.038134827399240914,2,7,2022,5,1656720000.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-03,0.03325501536237123,3,7,2022,6,1656806400.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-04,0.11422374841857943,4,7,2022,0,1656892800.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-05,0.05241279595156335,5,7,2022,1,1656979200.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-06,0.03325501536237123,6,7,2022,2,1657065600.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-07,0.023856858846918492,7,7,2022,3,1657152000.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-08,0.047532983914693655,8,7,2022,4,1657238400.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-09,0.03325501536237123,9,7,2022,5,1657324800.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-10,0.02855593710464486,10,7,2022,6,1657411200.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-11,0.038134827399240914,11,7,2022,0,1657497600.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-12,0.02855593710464486,12,7,2022,1,1657584000.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-13,0.01427796855232243,13,7,2022,2,1657670400.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-14,0.03325501536237123,14,7,2022,3,1657756800.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-15,0.0189770468100488,15,7,2022,4,1657843200.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-16,0.02855593710464486,16,7,2022,5,1657929600.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-17,0.0189770468100488,17,7,2022,6,1658016000.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-18,0.038134827399240914,18,7,2022,0,1658102400.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-19,0.01427796855232243,19,7,2022,1,1658188800.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-20,0.0189770468100488,20,7,2022,2,1658275200.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-21,0.0189770468100488,21,7,2022,3,1658361600.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-22,0.01427796855232243,22,7,2022,4,1658448000.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-23,0.0189770468100488,23,7,2022,5,1658534400.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-24,0.023856858846918492,24,7,2022,6,1658620800.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-25,0.02855593710464486,25,7,2022,0,1658707200.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-26,0.0189770468100488,26,7,2022,1,1658793600.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-27,0.0189770468100488,27,7,2022,2,1658880000.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-28,0.0189770468100488,28,7,2022,3,1658966400.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-29,0.0189770468100488,29,7,2022,4,1659052800.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-30,0.023856858846918492,30,7,2022,5,1659139200.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-07-31,0.01427796855232243,31,7,2022,6,1659225600.0,-0.4999999999999998,-0.8660254037844388,4,3
2022-08-01,0.00957889029459606,1,8,2022,0,1659312000.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-02,0.00957889029459606,2,8,2022,1,1659398400.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-03,0.00957889029459606,3,8,2022,2,1659484800.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-04,0.01427796855232243,4,8,2022,3,1659571200.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-05,0.0189770468100488,5,8,2022,4,1659657600.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-06,0.023856858846918492,6,8,2022,5,1659744000.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-07,0.02855593710464486,7,8,2022,6,1659830400.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-08,0.02855593710464486,8,8,2022,0,1659916800.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-09,0.0189770468100488,9,8,2022,1,1660003200.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-10,0.02855593710464486,10,8,2022,2,1660089600.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-11,0.02855593710464486,11,8,2022,3,1660176000.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-12,0.02855593710464486,12,8,2022,4,1660262400.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-13,0.01427796855232243,13,8,2022,5,1660348800.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-14,0.023856858846918492,14,8,2022,6,1660435200.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-15,0.023856858846918492,15,8,2022,0,1660521600.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-17,0.01427796855232243,17,8,2022,2,1660694400.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-18,0.02855593710464486,18,8,2022,3,1660780800.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-19,0.02855593710464486,19,8,2022,4,1660867200.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-20,0.02855593710464486,20,8,2022,5,1660953600.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-21,0.023856858846918492,21,8,2022,6,1661040000.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-22,0.0189770468100488,22,8,2022,0,1661126400.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-23,0.01427796855232243,23,8,2022,1,1661212800.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-24,0.01427796855232243,24,8,2022,2,1661299200.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-25,0.01427796855232243,25,8,2022,3,1661385600.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-26,0.01427796855232243,26,8,2022,4,1661472000.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-27,0.01427796855232243,27,8,2022,5,1661558400.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-28,0.01427796855232243,28,8,2022,6,1661644800.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-29,0.0189770468100488,29,8,2022,0,1661731200.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-30,0.01427796855232243,30,8,2022,1,1661817600.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-08-31,0.00957889029459606,31,8,2022,2,1661904000.0,-0.8660254037844384,-0.5000000000000004,4,3
2022-09-01,0.0189770468100488,1,9,2022,3,1661990400.0,-1.0,-1.8369701987210297e-16,4,4
2022-09-02,0.0189770468100488,2,9,2022,4,1662076800.0,-1.0,-1.8369701987210297e-16,4,4
2022-09-03,0.023856858846918492,3,9,2022,5,1662163200.0,-1.0,-1.8369701987210297e-16,4,4
2022-09-04,0.023856858846918492,4,9,2022,6,1662249600.0,-1.0,-1.8369701987210297e-16,4,4
2022-09-05,0.047532983914693655,5,9,2022,0,1662336000.0,-1.0,-1.8369701987210297e-16,4,4
2022-09-06,0.023856858846918492,6,9,2022,1,1662422400.0,-1.0,-1.8369701987210297e-16,4,4
2022-09-07,0.023856858846918492,7,9,2022,2,1662508800.0,-1.0,-1.8369701987210297e-16,4,4
2022-09-08,0.01427796855232243,8,9,2022,3,1662595200.0,-1.0,-1.8369701987210297e-16,4,4
2022-09-09,0.047532983914693655,9,9,2022,4,1662681600.0,-1.0,-1.8369701987210297e-16,4,4
2022-09-10,0.05711187420928972,10,9,2022,5,1662768000.0,-1.0,-1.8369701987210297e-16,4,4
2022-09-11,0.0189770468100488,11,9,2022,6,1662854400.0,-1.0,-1.8369701987210297e-16,4,4
2022-09-12,0.023856858846918492,12,9,2022,0,1662940800.0,-1.0,-1.8369701987210297e-16,4,4
2022-09-13,0.023856858846918492,13,9,2022,1,1663027200.0,-1.0,-1.8369701987210297e-16,4,4
2022-09-14,0.0,14,9,2022,2,1663113600.0,-1.0,-1.8369701987210297e-16,4,4
2022-09-15,0.023856858846918492,15,9,2022,3,1663200000.0,-1.0,-1.8369701987210297e-16,4,4
2022-09-16,0.023856858846918492,16,9,2022,4,1663286400.0,-1.0,-1.8369701987210297e-16,4,4
2022-09-17,0.01427796855232243,17,9,2022,5,1663372800.0,-1.0,-1.8369701987210297e-16,4,4
2022-09-18,0.023856858846918492,18,9,2022,6,1663459200.0,-1.0,-1.8369701987210297e-16,4,4
2022-09-19,0.0,19,9,2022,0,1663545600.0,-1.0,-1.8369701987210297e-16,4,4
2022-09-20,0.00957889029459606,20,9,2022,1,1663632000.0,-1.0,-1.8369701987210297e-16,4,4
2022-09-27,0.0046990782577263695,27,9,2022,1,1664236800.0,-1.0,-1.8369701987210297e-16,4,4
2022-09-28,0.0,28,9,2022,2,1664323200.0,-1.0,-1.8369701987210297e-16,4,4
2022-09-29,0.0,29,9,2022,3,1664409600.0,-1.0,-1.8369701987210297e-16,4,4
2022-09-30,0.0,30,9,2022,4,1664496000.0,-1.0,-1.8369701987210297e-16,4,4
2022-10-01,0.0046990782577263695,1,10,2022,5,1664582400.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-02,0.0,2,10,2022,6,1664668800.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-03,0.01427796855232243,3,10,2022,0,1664755200.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-04,0.00957889029459606,4,10,2022,1,1664841600.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-05,0.0,5,10,2022,2,1664928000.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-06,0.0,6,10,2022,3,1665014400.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-07,0.0,7,10,2022,4,1665100800.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-08,0.0,8,10,2022,5,1665187200.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-09,0.0,9,10,2022,6,1665273600.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-10,0.0,10,10,2022,0,1665360000.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-11,0.0046990782577263695,11,10,2022,1,1665446400.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-12,0.0,12,10,2022,2,1665532800.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-13,0.0,13,10,2022,3,1665619200.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-14,0.0,14,10,2022,4,1665705600.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-15,0.0,15,10,2022,5,1665792000.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-16,0.0,16,10,2022,6,1665878400.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-17,0.0,17,10,2022,0,1665964800.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-18,0.0046990782577263695,18,10,2022,1,1666051200.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-19,0.0,19,10,2022,2,1666137600.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-20,0.0,20,10,2022,3,1666224000.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-21,0.0,21,10,2022,4,1666310400.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-22,0.0,22,10,2022,5,1666396800.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-23,0.0,23,10,2022,6,1666483200.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-24,0.0,24,10,2022,0,1666569600.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-25,0.0,25,10,2022,1,1666656000.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-26,0.0,26,10,2022,2,1666742400.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-27,0.0,27,10,2022,3,1666828800.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-28,0.0,28,10,2022,4,1666915200.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-29,0.0,29,10,2022,5,1667001600.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-30,0.0,30,10,2022,6,1667088000.0,-0.8660254037844386,0.5000000000000001,4,4
2022-10-31,0.0046990782577263695,31,10,2022,0,1667174400.0,-0.8660254037844386,0.5000000000000001,4,4
2022-11-01,0.00957889029459606,1,11,2022,1,1667260800.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-02,0.0,2,11,2022,2,1667347200.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-03,0.0,3,11,2022,3,1667433600.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-04,0.0,4,11,2022,4,1667520000.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-05,0.0,5,11,2022,5,1667606400.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-06,0.0046990782577263695,6,11,2022,6,1667692800.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-07,0.00957889029459606,7,11,2022,0,1667779200.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-08,0.0,8,11,2022,1,1667865600.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-09,0.00957889029459606,9,11,2022,2,1667952000.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-10,0.0046990782577263695,10,11,2022,3,1668038400.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-11,0.0,11,11,2022,4,1668124800.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-12,0.0,12,11,2022,5,1668211200.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-13,0.0,13,11,2022,6,1668297600.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-14,0.0,14,11,2022,0,1668384000.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-15,0.0,15,11,2022,1,1668470400.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-16,0.0,16,11,2022,2,1668556800.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-17,0.0,17,11,2022,3,1668643200.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-18,0.0,18,11,2022,4,1668729600.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-19,0.0,19,11,2022,5,1668816000.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-20,0.0,20,11,2022,6,1668902400.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-21,0.0,21,11,2022,0,1668988800.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-22,0.0,22,11,2022,1,1669075200.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-23,0.0,23,11,2022,2,1669161600.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-24,0.0,24,11,2022,3,1669248000.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-25,0.0,25,11,2022,4,1669334400.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-26,0.0,26,11,2022,5,1669420800.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-27,0.0046990782577263695,27,11,2022,6,1669507200.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-28,0.0,28,11,2022,0,1669593600.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-29,0.0,29,11,2022,1,1669680000.0,-0.5000000000000004,0.8660254037844384,4,4
2022-11-30,0.0046990782577263695,30,11,2022,2,1669766400.0,-0.5000000000000004,0.8660254037844384,4,4
2022-12-01,0.0,1,12,2022,3,1669852800.0,-2.4492935982947064e-16,1.0,4,1
2022-12-02,0.0,2,12,2022,4,1669939200.0,-2.4492935982947064e-16,1.0,4,1
2022-12-03,0.0046990782577263695,3,12,2022,5,1670025600.0,-2.4492935982947064e-16,1.0,4,1
2022-12-04,0.0,4,12,2022,6,1670112000.0,-2.4492935982947064e-16,1.0,4,1
2022-12-05,0.0,5,12,2022,0,1670198400.0,-2.4492935982947064e-16,1.0,4,1
2022-12-06,0.0,6,12,2022,1,1670284800.0,-2.4492935982947064e-16,1.0,4,1
2022-12-07,0.0,7,12,2022,2,1670371200.0,-2.4492935982947064e-16,1.0,4,1
2022-12-08,0.0,8,12,2022,3,1670457600.0,-2.4492935982947064e-16,1.0,4,1
2022-12-09,0.0,9,12,2022,4,1670544000.0,-2.4492935982947064e-16,1.0,4,1
2022-12-10,0.0,10,12,2022,5,1670630400.0,-2.4492935982947064e-16,1.0,4,1
2022-12-11,0.0,11,12,2022,6,1670716800.0,-2.4492935982947064e-16,1.0,4,1
2022-12-12,0.0,12,12,2022,0,1670803200.0,-2.4492935982947064e-16,1.0,4,1
2022-12-13,0.0,13,12,2022,1,1670889600.0,-2.4492935982947064e-16,1.0,4,1
2022-12-14,0.0,14,12,2022,2,1670976000.0,-2.4492935982947064e-16,1.0,4,1
2022-12-15,0.0,15,12,2022,3,1671062400.0,-2.4492935982947064e-16,1.0,4,1
2022-12-16,0.0,16,12,2022,4,1671148800.0,-2.4492935982947064e-16,1.0,4,1
2022-12-17,0.0,17,12,2022,5,1671235200.0,-2.4492935982947064e-16,1.0,4,1
2022-12-18,0.0,18,12,2022,6,1671321600.0,-2.4492935982947064e-16,1.0,4,1
2022-12-19,0.0,19,12,2022,0,1671408000.0,-2.4492935982947064e-16,1.0,4,1
2022-12-20,0.0,20,12,2022,1,1671494400.0,-2.4492935982947064e-16,1.0,4,1
2022-12-21,0.0,21,12,2022,2,1671580800.0,-2.4492935982947064e-16,1.0,4,1
2022-12-22,0.0,22,12,2022,3,1671667200.0,-2.4492935982947064e-16,1.0,4,1
2022-12-23,0.0,23,12,2022,4,1671753600.0,-2.4492935982947064e-16,1.0,4,1
2022-12-24,0.0,24,12,2022,5,1671840000.0,-2.4492935982947064e-16,1.0,4,1
2022-12-25,0.0,25,12,2022,6,1671926400.0,-2.4492935982947064e-16,1.0,4,1
2022-12-26,0.0,26,12,2022,0,1672012800.0,-2.4492935982947064e-16,1.0,4,1
2022-12-29,0.0,29,12,2022,3,1672272000.0,-2.4492935982947064e-16,1.0,4,1
2022-12-30,0.0,30,12,2022,4,1672358400.0,-2.4492935982947064e-16,1.0,4,1
2022-12-31,0.0,31,12,2022,5,1672444800.0,-2.4492935982947064e-16,1.0,4,1
2023-01-01,0.0,1,1,2023,6,1672531200.0,0.49999999999999994,0.8660254037844387,5,1
2023-01-02,0.0,2,1,2023,0,1672617600.0,0.49999999999999994,0.8660254037844387,5,1
2023-01-03,0.0,3,1,2023,1,1672704000.0,0.49999999999999994,0.8660254037844387,5,1
2023-01-04,0.0,4,1,2023,2,1672790400.0,0.49999999999999994,0.8660254037844387,5,1
2023-01-05,0.0,5,1,2023,3,1672876800.0,0.49999999999999994,0.8660254037844387,5,1
2023-01-06,0.0,6,1,2023,4,1672963200.0,0.49999999999999994,0.8660254037844387,5,1
2023-01-07,0.0,7,1,2023,5,1673049600.0,0.49999999999999994,0.8660254037844387,5,1
2023-01-08,0.0,8,1,2023,6,1673136000.0,0.49999999999999994,0.8660254037844387,5,1
2023-01-09,0.0,9,1,2023,0,1673222400.0,0.49999999999999994,0.8660254037844387,5,1
2023-01-17,0.0,17,1,2023,1,1673913600.0,0.49999999999999994,0.8660254037844387,5,1
2023-01-18,0.0,18,1,2023,2,1674000000.0,0.49999999999999994,0.8660254037844387,5,1
2023-01-19,0.0,19,1,2023,3,1674086400.0,0.49999999999999994,0.8660254037844387,5,1
2023-01-20,0.0,20,1,2023,4,1674172800.0,0.49999999999999994,0.8660254037844387,5,1
2023-01-21,0.0,21,1,2023,5,1674259200.0,0.49999999999999994,0.8660254037844387,5,1
2023-01-22,0.0,22,1,2023,6,1674345600.0,0.49999999999999994,0.8660254037844387,5,1
2023-01-23,0.0,23,1,2023,0,1674432000.0,0.49999999999999994,0.8660254037844387,5,1
2023-01-24,0.0,24,1,2023,1,1674518400.0,0.49999999999999994,0.8660254037844387,5,1
2023-01-25,0.0,25,1,2023,2,1674604800.0,0.49999999999999994,0.8660254037844387,5,1
2023-01-26,0.0,26,1,2023,3,1674691200.0,0.49999999999999994,0.8660254037844387,5,1
2023-01-27,0.0,27,1,2023,4,1674777600.0,0.49999999999999994,0.8660254037844387,5,1
2023-01-28,0.0,28,1,2023,5,1674864000.0,0.49999999999999994,0.8660254037844387,5,1
2023-01-29,0.0,29,1,2023,6,1674950400.0,0.49999999999999994,0.8660254037844387,5,1
2023-01-30,0.0,30,1,2023,0,1675036800.0,0.49999999999999994,0.8660254037844387,5,1
2023-01-31,0.0,31,1,2023,1,1675123200.0,0.49999999999999994,0.8660254037844387,5,1
2023-02-01,0.0,1,2,2023,2,1675209600.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-02,0.0046990782577263695,2,2,2023,3,1675296000.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-03,0.00957889029459606,3,2,2023,4,1675382400.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-04,0.0046990782577263695,4,2,2023,5,1675468800.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-05,0.00957889029459606,5,2,2023,6,1675555200.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-06,0.0,6,2,2023,0,1675641600.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-07,0.0046990782577263695,7,2,2023,1,1675728000.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-08,0.00957889029459606,8,2,2023,2,1675814400.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-09,0.0046990782577263695,9,2,2023,3,1675900800.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-10,0.0046990782577263695,10,2,2023,4,1675987200.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-11,0.0,11,2,2023,5,1676073600.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-12,0.0,12,2,2023,6,1676160000.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-13,0.0,13,2,2023,0,1676246400.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-14,0.0,14,2,2023,1,1676332800.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-15,0.0,15,2,2023,2,1676419200.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-16,0.0046990782577263695,16,2,2023,3,1676505600.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-17,0.0,17,2,2023,4,1676592000.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-18,0.0046990782577263695,18,2,2023,5,1676678400.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-19,0.00957889029459606,19,2,2023,6,1676764800.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-20,0.0,20,2,2023,0,1676851200.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-21,0.04283390565696729,21,2,2023,1,1676937600.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-22,0.00957889029459606,22,2,2023,2,1677024000.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-23,0.01427796855232243,23,2,2023,3,1677110400.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-24,0.0046990782577263695,24,2,2023,4,1677196800.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-25,0.00957889029459606,25,2,2023,5,1677283200.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-26,0.0046990782577263695,26,2,2023,6,1677369600.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-27,0.00957889029459606,27,2,2023,0,1677456000.0,0.8660254037844386,0.5000000000000001,5,1
2023-02-28,0.023856858846918492,28,2,2023,1,1677542400.0,0.8660254037844386,0.5000000000000001,5,1
2023-03-01,0.00957889029459606,1,3,2023,2,1677628800.0,1.0,6.123233995736766e-17,5,2
2023-03-02,0.01427796855232243,2,3,2023,3,1677715200.0,1.0,6.123233995736766e-17,5,2
2023-03-03,0.023856858846918492,3,3,2023,4,1677801600.0,1.0,6.123233995736766e-17,5,2
2023-03-04,0.023856858846918492,4,3,2023,5,1677888000.0,1.0,6.123233995736766e-17,5,2
2023-03-05,0.00957889029459606,5,3,2023,6,1677974400.0,1.0,6.123233995736766e-17,5,2
2023-03-06,0.07138984276161216,6,3,2023,0,1678060800.0,1.0,6.123233995736766e-17,5,2
2023-03-21,0.03325501536237123,21,3,2023,1,1679356800.0,1.0,6.123233995736766e-17,5,2
2023-03-22,0.038134827399240914,22,3,2023,2,1679443200.0,1.0,6.123233995736766e-17,5,2
2023-03-23,0.047532983914693655,23,3,2023,3,1679529600.0,1.0,6.123233995736766e-17,5,2
2023-03-24,0.02855593710464486,24,3,2023,4,1679616000.0,1.0,6.123233995736766e-17,5,2
2023-03-25,0.023856858846918492,25,3,2023,5,1679702400.0,1.0,6.123233995736766e-17,5,2
2023-03-26,0.047532983914693655,26,3,2023,6,1679788800.0,1.0,6.123233995736766e-17,5,2
2023-03-27,0.06669076450388578,27,3,2023,0,1679875200.0,1.0,6.123233995736766e-17,5,2
2023-03-28,0.09524670160853063,28,3,2023,1,1679961600.0,1.0,6.123233995736766e-17,5,2
2023-03-29,0.11910356045544912,29,3,2023,2,1680048000.0,1.0,6.123233995736766e-17,5,2
2023-03-30,0.1715163564070125,30,3,2023,3,1680134400.0,1.0,6.123233995736766e-17,5,2
2023-03-31,0.1666365443701428,31,3,2023,4,1680220800.0,1.0,6.123233995736766e-17,5,2
2023-04-01,0.14277968552322431,1,4,2023,5,1680307200.0,0.8660254037844387,-0.49999999999999983,5,2
2023-04-02,0.11910356045544912,2,4,2023,6,1680393600.0,0.8660254037844387,-0.49999999999999983,5,2
2023-04-03,0.19049340321706126,3,4,2023,0,1680480000.0,0.8660254037844387,-0.49999999999999983,5,2
2023-04-04,0.1048255919031267,4,4,2023,1,1680566400.0,0.8660254037844387,-0.49999999999999983,5,2
2023-04-05,0.12850171697090187,5,4,2023,2,1680652800.0,0.8660254037844387,-0.49999999999999983,5,2
2023-04-06,0.10952467016085306,6,4,2023,3,1680739200.0,0.8660254037844387,-0.49999999999999983,5,2
2023-04-07,0.14277968552322431,7,4,2023,4,1680825600.0,0.8660254037844387,-0.49999999999999983,5,2
2023-04-08,0.15235857581782036,8,4,2023,5,1680912000.0,0.8660254037844387,-0.49999999999999983,5,2
2023-04-09,0.14277968552322431,9,4,2023,6,1680998400.0,0.8660254037844387,-0.49999999999999983,5,2
2023-04-10,0.18091451292246521,10,4,2023,0,1681084800.0,0.8660254037844387,-0.49999999999999983,5,2
2023-04-11,0.14277968552322431,11,4,2023,1,1681171200.0,0.8660254037844387,-0.49999999999999983,5,2
2023-04-12,0.1666365443701428,12,4,2023,2,1681257600.0,0.8660254037844387,-0.49999999999999983,5,2
2023-04-13,0.12380263871317548,13,4,2023,3,1681344000.0,0.8660254037844387,-0.49999999999999983,5,2
2023-04-14,0.09994577986625701,14,4,2023,4,1681430400.0,0.8660254037844387,-0.49999999999999983,5,2
2023-04-15,0.09524670160853063,15,4,2023,5,1681516800.0,0.8660254037844387,-0.49999999999999983,5,2
2023-04-16,0.1048255919031267,16,4,2023,6,1681603200.0,0.8660254037844387,-0.49999999999999983,5,2
2023-04-17,0.16193746611241644,17,4,2023,0,1681689600.0,0.8660254037844387,-0.49999999999999983,5,2
2023-04-18,0.14765949756009397,18,4,2023,1,1681776000.0,0.8660254037844387,-0.49999999999999983,5,2
2023-04-19,0.20007229351165734,19,4,2023,2,1681862400.0,0.8660254037844387,-0.49999999999999983,5,2
2023-04-20,0.1715163564070125,20,4,2023,3,1681948800.0,0.8660254037844387,-0.49999999999999983,5,2
